Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Kia Sorento II Рестайлинг,2046849,2020,5500,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103715551-b81fb15d/

Kia Sorento II Рестайлинг,1650000,2015,22000,внедорожник 5 дв.,серый,2.4,175,Бензин,8750,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103553815-7215c2d2/

Kia Sorento I Рестайлинг,570000,2008,175000,внедорожник 5 дв.,серебристый,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102113727-5996b72b/

Kia Sorento III Prime Рестайлинг,2800000,2020,24000,внедорожник 5 дв.,чёрный,2.2,200,Дизель,6000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103543370-d68ded33/

Kia Sorento II Рестайлинг,1750000,2018,30000,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102855103-537aead1/

Kia Sorento II Рестайлинг,1700000,2016,32000,внедорожник 5 дв.,белый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103480396-6938d400/

Kia Sorento III Prime Рестайлинг,2400000,2018,70000,внедорожник 5 дв.,белый,3.5,249,Бензин,18675,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103169496-52bfcc8f/

Kia Sorento II Рестайлинг,1300000,2012,111000,внедорожник 5 дв.,зелёный,2.2,197,Дизель,7880,автоматическая,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103208242-fa6234b8/

Kia Sorento II Рестайлинг,2150000,2018,37342,внедорожник 5 дв.,коричневый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103681234-bdb1e559/

Kia Sorento II Рестайлинг,1125000,2012,140000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103508260-c1bef746/

Kia Sorento II Рестайлинг,1650000,2016,33027,внедорожник 5 дв.,коричневый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103558612-d90b25dd/

Kia Sorento II Рестайлинг,1100000,2013,165000,внедорожник 5 дв.,зелёный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103116648-101a7164/

Kia Sorento II Рестайлинг,1450000,2014,110000,внедорожник 5 дв.,серебристый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103604597-beb2feea/

Kia Sorento III Prime Рестайлинг,2345000,2019,32030,внедорожник 5 дв.,синий,2.4,188,Бензин,9212,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103366495-b75363b2/

Kia Sorento II Рестайлинг,1429000,2015,74835,внедорожник 5 дв.,серый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102950203-2737b7bc/

Kia Sorento II Рестайлинг,1870000,2016,30500,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103714538-c9386245/

Kia Sorento II Рестайлинг,1670000,2017,40412,внедорожник 5 дв.,серый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103413794-6f1fb01a/

Kia Sorento III Prime Рестайлинг,2850000,2020,43000,внедорожник 5 дв.,синий,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103533731-e45e8776/

Kia Sorento II,1000000,2012,150000,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1095983532-b7b45302/

Kia Sorento II Рестайлинг,2090000,2020,18500,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102300701-4d1da1e2/

Kia Sorento I Рестайлинг,670000,2008,248000,внедорожник 5 дв.,чёрный,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1073342888-a9942498/

Kia Sorento II,1150000,2009,151000,внедорожник 5 дв.,чёрный,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103458093-76264f84/

Kia Sorento II Рестайлинг,1310000,2014,128000,внедорожник 5 дв.,серый,2.4,175,Бензин,8750,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1101389938-6dc64eea/

Kia Sorento II Рестайлинг,1450000,2014,76000,внедорожник 5 дв.,коричневый,2.4,175,Бензин,7000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103690380-1d43344d/

Kia Sorento II Рестайлинг,1400000,2014,120000,внедорожник 5 дв.,серый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102965528-cebcc881/

Kia Sorento I,550000,2006,176000,внедорожник 5 дв.,серебристый,2.4,139,Бензин,4170,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103171503-c8935fe7/

Kia Sorento III Prime,2550000,2017,70000,внедорожник 5 дв.,серебристый,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103694725-0d436dab/

Kia Sorento III Prime Рестайлинг,2720000,2019,39000,внедорожник 5 дв.,белый,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103677151-f0d605b8/

Kia Sorento I,420000,2002,250000,внедорожник 5 дв.,золотистый,2.5,140,Дизель,4200,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1096505732-8ba94521/

Kia Sorento II,1100000,2012,92000,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8750,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103659039-db6494c3/

Kia Sorento II Рестайлинг,1100000,2013,224000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103003363-31eba66b/

Kia Sorento II,1230000,2011,113000,внедорожник 5 дв.,серый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102715711-81e51b9a/

Kia Sorento I,400000,2006,236000,внедорожник 5 дв.,серебристый,2.5,140,Дизель,4760,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1089230926-fb041b96/

Kia Sorento III Prime Рестайлинг,2950000,2019,20500,внедорожник 5 дв.,коричневый,2.2,200,Дизель,8000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102072171-1ec87958/

Kia Sorento III Prime,2080000,2017,63000,внедорожник 5 дв.,белый,2.4,188,Бензин,9212,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103224086-ffbd9264/

Kia Sorento II Рестайлинг,1390000,2013,106100,внедорожник 5 дв.,серый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103433423-c41894b9/

Kia Sorento II Рестайлинг,1450000,2014,79000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7000,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103725688-c7b72d30/

Kia Sorento II Рестайлинг,2100000,2017,33000,внедорожник 5 дв.,белый,2.4,175,Бензин,7000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103195889-1ca4819d/

Kia Sorento II Рестайлинг,1950000,2018,93000,внедорожник 5 дв.,бежевый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103710180-01ab0781/

Kia Sorento II,990000,2011,200100,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103639473-935c5405/

Kia Sorento I Рестайлинг,600000,2008,224000,внедорожник 5 дв.,чёрный,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102874715-95142cb7/

Kia Sorento II Рестайлинг,1450000,2014,103000,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103493757-79b43c36/

Kia Sorento II,1050000,2012,188355,внедорожник 5 дв.,бежевый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103280068-9510e2c8/

Kia Sorento I,545600,2006,246000,внедорожник 5 дв.,серебристый,2.5,140,Дизель,3500,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103316192-040b2106/

Kia Sorento I Рестайлинг,625000,2008,217000,внедорожник 5 дв.,серебристый,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103202304-4d656ebd/

Kia Sorento I Рестайлинг,570000,2007,220000,внедорожник 5 дв.,чёрный,2.5,170,Дизель,5100,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1095854986-0862d86b/

Kia Sorento II,999999,2012,150000,внедорожник 5 дв.,белый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102272883-3f36fb9f/

Kia Sorento II,950000,2011,220000,внедорожник 5 дв.,бежевый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103707753-e2b4d72b/

Kia Sorento II Рестайлинг,2130000,2018,48760,внедорожник 5 дв.,синий,2.2,197,Дизель,5910,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102725113-890a064c/

Kia Sorento II,1050000,2011,123000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102553996-04b852ee/

Kia Sorento I Рестайлинг,600000,2007,260000,внедорожник 5 дв.,серебристый,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103644879-4f15d0a5/

Kia Sorento I Рестайлинг,600000,2008,204000,внедорожник 5 дв.,чёрный,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103124737-03d68b2c/

Kia Sorento II Рестайлинг,1599000,2014,185000,внедорожник 5 дв.,коричневый,2.2,197,Дизель,9850,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103691820-70141041/

Kia Sorento II,970000,2012,174000,внедорожник 5 дв.,бежевый,2.4,175,Бензин,5250,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103690596-b5863315/

Kia Sorento I Рестайлинг,550000,2007,210000,внедорожник 5 дв.,серебристый,2.5,170,Дизель,8330,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1095770890-ca5bec3b/

Kia Sorento II,950000,2010,150000,внедорожник 5 дв.,коричневый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103528814-84b8a0c4/

Kia Sorento I Рестайлинг,575000,2007,242000,внедорожник 5 дв.,серый,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1094329252-d409a1fa/

Kia Sorento II Рестайлинг,1450000,2013,140000,внедорожник 5 дв.,бежевый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102375821-097dd1a7/

Kia Sorento I Рестайлинг,570000,2007,125000,внедорожник 5 дв.,серебристый,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103474219-4ff21ad9/

Kia Sorento II,1130000,2012,178648,внедорожник 5 дв.,белый,2.4,175,Бензин,7000,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103274817-bc3478f6/

Kia Sorento II Рестайлинг,1549000,2017,103568,внедорожник 5 дв.,коричневый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103279267-534795b6/

Kia Sorento II,1200000,2010,270000,внедорожник 5 дв.,белый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102913581-8282c3a9/

Kia Sorento I Рестайлинг,525000,2007,175000,внедорожник 5 дв.,чёрный,2.5,170,Дизель,8330,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103265928-1cc5585e/

Kia Sorento I Рестайлинг,590000,2008,230000,внедорожник 5 дв.,серебристый,2.5,170,Дизель,8330,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1089690671-fc7958c5/

Kia Sorento I,515000,2004,178000,внедорожник 5 дв.,золотистый,3.5,195,Бензин,9555,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103044142-eb5783a3/

Kia Sorento II Рестайлинг,1320000,2012,136000,внедорожник 5 дв.,белый,2.4,175,Бензин,8750,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103170344-a9f055a1/

Kia Sorento III Prime,2190000,2017,120000,внедорожник 5 дв.,белый,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1101281559-9053019e/

Kia Sorento III Prime,2250000,2017,71000,внедорожник 5 дв.,белый,2.4,188,Бензин,9212,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103274706-9b404792/

Kia Sorento I,430000,2004,200000,внедорожник 5 дв.,серый,2.5,140,Дизель,2800,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1101552009-169e283a/

Kia Sorento II Рестайлинг,1850000,2017,71000,внедорожник 5 дв.,бежевый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103657535-376fed44/

Kia Sorento II Рестайлинг,1600000,2015,105000,внедорожник 5 дв.,бежевый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103082101-10ec6ed8/

Kia Sorento I,410000,2002,352000,внедорожник 5 дв.,чёрный,2.5,140,Дизель,4760,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103282705-f562778a/

