Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес
Kia Rio IV,892000,2019,83950,седан,красный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104576154-d48e9321/
Kia Rio X-Line IV,1199800,2020,11000,хэтчбек 5 дв.,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104869376-78995b69/
Kia Rio II Рестайлинг,378000,2010,135074,седан,чёрный,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104677245-70af50db/
Kia Rio IV,948000,2018,33308,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104865948-d67134ff/
Kia Rio III Рестайлинг,649000,2017,52619,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103486272-4d5ca888/
Kia Rio III Рестайлинг,735000,2016,56650,хэтчбек 5 дв.,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104771904-2cb6a002/
Kia Rio II Рестайлинг,381000,2011,208335,седан,белый,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104733319-c683ac78/
Kia Rio X-Line IV,1299000,2019,42034,хэтчбек 5 дв.,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104787959-4e631f78/
Kia Rio 6-speed III,680000,2014,66204,седан,серый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104787965-91f0b49f/
Kia Rio III Рестайлинг,710000,2017,117700,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104898438-087aea65/
Kia Rio 5-speed III,640000,2013,89410,седан,красный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104699173-5e9f3900/
Kia Rio III Рестайлинг,680000,2015,151000,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104633082-13962ae1/
Kia Rio III Рестайлинг,730000,2016,31657,седан,серый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104858553-dab1f595/
Kia Rio IV,677000,2018,114658,седан,белый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104854505-9c9bbf8a/
Kia Rio IV,1139000,2019,46750,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104853862-00f9a4a5/
Kia Rio I Рестайлинг,,2004,286683,седан,зелёный,1.6,105,Бензин,2625,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104884682-ce8f629d/
Kia Rio IV,822000,2017,85763,седан,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104773129-8cec06ad/
Kia Rio X-Line IV,1365000,2020,12404,хэтчбек 5 дв.,синий,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104630228-a72219d6/
Kia Rio IV,829000,2018,129615,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104077218-c3936a70/
Kia Rio II Рестайлинг,344000,2009,202713,хэтчбек 5 дв.,оранжевый,1.4,97,Бензин,1164,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103915536-24972c52/
Kia Rio 4-speed III,560000,2011,170063,седан,синий,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104161422-3532b8f5/
Kia Rio 5-speed III,595000,2011,86000,седан,серый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104850708-acbcf823/
Kia Rio III,599000,2014,82404,седан,голубой,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104851007-752f4443/
Kia Rio IV Рестайлинг,1185000,2020,22807,седан,коричневый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104848479-3449675f/
Kia Rio IV,915000,2018,59000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104825325-cebb9dfd/
Kia Rio 6-speed III,698000,2014,55462,хэтчбек 5 дв.,серебристый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104273548-b549ccc7/
Kia Rio 4-speed III,585000,2011,142743,седан,серебристый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103961620-0990f19f/
Kia Rio IV,999000,2018,93151,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104848972-a06dcfaa/
Kia Rio X-Line IV,975000,2018,45800,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104580235-5a8039db/
Kia Rio III Рестайлинг,722000,2015,88222,седан,серебристый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,6.1,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104768930-7c75e0a5/
Kia Rio X-Line IV,989000,2018,61530,хэтчбек 5 дв.,белый,1.4,100,Бензин,1200,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104848414-614be8ff/
Kia Rio 5-speed III,535000,2012,130639,седан,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104192334-2c065642/
Kia Rio III Рестайлинг,790000,2016,45000,седан,синий,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104786482-e25c72f4/
Kia Rio I Рестайлинг,175000,2003,203915,седан,серебристый,1.5,98,Бензин,1176,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104651686-694297b9/
Kia Rio IV Рестайлинг,1149000,2020,12331,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104098472-241fdcaa/
Kia Rio III Рестайлинг,769000,2016,59472,седан,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104690601-e43122ba/
Kia Rio III,485000,2014,208628,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104662762-107cb172/
Kia Rio III Рестайлинг,597000,2015,203615,седан,серый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104830603-38d91deb/
Kia Rio IV,750000,2018,123000,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104898156-9e909875/
