Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Hyundai Solaris I Рестайлинг,530000,2016,200000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104716690-9eb289a4/
Hyundai Solaris I Рестайлинг,480000,2014,290000,седан,серебристый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103117372-4202605c/
Hyundai Solaris I Рестайлинг,530000,2014,132000,хэтчбек 5 дв.,серебристый,1.4,107,Бензин,2140,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104122543-fce39b78/
Hyundai Solaris I,480000,2011,137000,седан,золотистый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104857481-8f51a48a/
Hyundai Solaris I,525000,2013,165000,седан,белый,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104750876-05d6aa78/
Hyundai Solaris I,470000,2012,200000,седан,чёрный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104608408-a9ddf8ad/
Hyundai Solaris I,350000,2012,144485,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103975904-2e393bd7/
Hyundai Solaris II,800000,2019,42000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102841892-b1585788/
Hyundai Solaris I,480000,2013,193000,хэтчбек 5 дв.,синий,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104821102-c94b99a1/
Hyundai Solaris II,830000,2019,86000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104190418-d016187e/
Hyundai Solaris I,415000,2013,195000,седан,серый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104840347-e0631caf/
Hyundai Solaris I,479000,2012,253000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,1.9,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104863803-3fa62724/
Hyundai Solaris I Рестайлинг,340000,2015,531000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104712634-fc15f3d2/
Hyundai Solaris I,590000,2013,201477,седан,серебристый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104775238-820855f9/
Hyundai Solaris II,820000,2019,101000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104673045-55c02d18/
Hyundai Solaris I Рестайлинг,400000,2014,640000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104257280-fad1f7ba/
Hyundai Solaris II,950000,2019,38800,седан,синий,1.6,123,"Бензин, газобаллонное оборудование",4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102242559-db8bc1f0/
Hyundai Solaris II,890000,2019,17000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103276009-e23424c2/
Hyundai Solaris I Рестайлинг,540000,2016,247000,седан,коричневый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103946454-37d2cc7f/
Hyundai Solaris II,930000,2019,38000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103752571-891bb967/
Hyundai Solaris II,690000,2018,102000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104659777-022fa8bc/
Hyundai Solaris I Рестайлинг,450000,2015,319000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104670059-849f5412/
Hyundai Solaris II,900000,2018,58000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104150049-42d317a9/
Hyundai Solaris II,788000,2018,76000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,2.9,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104134472-10195292/
Hyundai Solaris I,360000,2011,172195,седан,серый,1.4,107,Бензин,3124,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104777480-bf5a0adf/
Hyundai Solaris II,695000,2018,197800,седан,белый,1.6,123,"Бензин, газобаллонное оборудование",4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,7.6,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103484049-d2de00f3/
Hyundai Solaris II,779999,2018,149000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104842327-fe38d2ac/
Hyundai Solaris I Рестайлинг,750000,2015,55000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,6.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1101545630-0fce7b68/
Hyundai Solaris II,920000,2019,51000,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104748029-55b92ec5/
Hyundai Solaris I Рестайлинг,820000,2015,22077,хэтчбек 5 дв.,коричневый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,5.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104860083-0ed73a77/
Hyundai Solaris I,420000,2012,150000,хэтчбек 5 дв.,серебристый,1.4,107,Бензин,2247,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103914615-491b111e/
Hyundai Solaris II,1000000,2019,86000,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102221898-7823eb27/
Hyundai Solaris II,650000,2017,64000,седан,чёрный,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1092490182-6bcf964f/
Hyundai Solaris I Рестайлинг,800000,2015,10000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104849871-d2260cb8/
Hyundai Solaris II,730000,2018,105200,седан,серебристый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103850381-1a166163/
Hyundai Solaris II,630000,2018,211785,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104233147-aae8ad6a/
Hyundai Solaris I Рестайлинг,680000,2015,70000,седан,коричневый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104074674-1837ff31/
Hyundai Solaris II,900000,2018,41000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102513707-66108ad0/
Hyundai Solaris I Рестайлинг,775000,2015,32050,хэтчбек 5 дв.,серый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103602253-d83f5faf/
Hyundai Solaris II,679000,2018,118000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103777113-c2f619e8/
Hyundai Solaris II,679000,2018,118000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103777113-c2f619e8/
Hyundai Solaris I Рестайлинг,600000,2015,240000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1101840153-28c99993/
Hyundai Solaris I Рестайлинг,550000,2015,194220,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1096986546-f5973491/
Hyundai Solaris II,950000,2019,51000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.6,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103424500-76e457b4/
Hyundai Solaris I,670000,2014,69000,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,6.9,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104738288-21d82ea1/
Hyundai Solaris II,1120000,2019,55000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104854750-faedca2c/
Hyundai Solaris I Рестайлинг,465000,2016,123000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103747697-dc88d6cf/
Hyundai Solaris II,590000,2017,105000,седан,белый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104605371-9628f4b5/
Hyundai Solaris I Рестайлинг,460000,2016,160000,седан,серебристый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104752809-984c5ac9/
Hyundai Solaris I,650000,2014,94500,хэтчбек 5 дв.,фиолетовый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104859584-bb2644c1/
Hyundai Solaris II,920000,2019,38000,седан,серебристый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102112986-01fd5567/
Hyundai Solaris I,475000,2011,60749,седан,серебристый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,7.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102292662-67468b9d/
Hyundai Solaris II,1100000,2019,55000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102240385-392dbf7e/
Hyundai Solaris I Рестайлинг,589000,2015,159400,седан,коричневый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104711794-fa6370fd/
Hyundai Solaris I Рестайлинг,520000,2015,83000,седан,оранжевый,1.6,123,Бензин,3592,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102929213-0ec390f2/
Hyundai Solaris I Рестайлинг,700000,2014,88216,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104792685-b4367143/
Hyundai Solaris II,860000,2018,75000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104093144-c04fac30/
Hyundai Solaris II,850000,2019,127000,седан,белый,1.6,123,"Бензин, газобаллонное оборудование",4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104695508-e7152707/
Hyundai Solaris I Рестайлинг,775000,2016,92761,хэтчбек 5 дв.,синий,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104030085-bad20b24/
Hyundai Solaris II,973000,2019,8500,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103918543-a54944d5/
Hyundai Solaris I Рестайлинг,365000,2015,300000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104795035-06f1f827/
Hyundai Solaris I Рестайлинг,685000,2016,141000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1101785962-b120ee12/
Hyundai Solaris II,850000,2018,20000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1085202570-64683da1/
Hyundai Solaris I Рестайлинг,699000,2016,104000,седан,коричневый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103113537-eb10a8d5/
Hyundai Solaris I Рестайлинг,800000,2016,61100,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102245236-1acf6774/
Hyundai Solaris I Рестайлинг,615000,2015,148000,седан,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103483341-c2955970/
Hyundai Solaris II,1070000,2019,7500,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104828457-24178e0e/
Hyundai Solaris II,750000,2018,240000,седан,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104667315-86ecf9e0/
Hyundai Solaris II,850000,2019,163293,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104228745-4a75c4bb/
Hyundai Solaris I,710000,2014,16000,хэтчбек 5 дв.,оранжевый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104844843-08d40a56/
Hyundai Solaris II,590000,2017,302530,седан,жёлтый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104767083-ea04ad84/
Hyundai Solaris II,820000,2017,67000,седан,красный,1.6,123,Бензин,3690,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1091109714-53acf307/
Hyundai Solaris I Рестайлинг,480000,2015,190000,седан,серебристый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103483296-17d72378/
Hyundai Solaris II,675000,2017,170444,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104856874-7811f78b/
Hyundai Solaris II,900000,2019,7250,седан,белый,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,1,Оригинал,2.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103119382-b306fa96/
Hyundai Solaris II,850000,2018,66300,седан,серебристый,1.6,123,Бензин,3690,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102138839-e892e04c/
Hyundai Solaris II,1050000,2019,24000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103826348-abd1732d/
Hyundai Solaris II,800000,2017,170000,седан,синий,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102093846-5c5540a2/
Hyundai Solaris II,820000,2018,45000,седан,чёрный,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104858733-cc526082/
Hyundai Solaris I Рестайлинг,620000,2016,85000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,1.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104647636-6d4a565f/
Hyundai Solaris II,805000,2018,51000,седан,бежевый,1.6,123,Бензин,3690,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104696386-821faabe/
Hyundai Solaris I Рестайлинг,470000,2015,98000,хэтчбек 5 дв.,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104001636-f4dfe954/
Hyundai Solaris II,990000,2019,53700,седан,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104849676-f83874ed/
Hyundai Solaris II,870000,2018,2000,седан,чёрный,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103735768-8723b14e/
Hyundai Solaris I Рестайлинг,700000,2016,104802,хэтчбек 5 дв.,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104847419-db850c3e/
Hyundai Solaris I,600000,2011,80000,хэтчбек 5 дв.,серый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103426927-ad18bab6/
Hyundai Solaris I Рестайлинг,465000,2014,165000,хэтчбек 5 дв.,белый,1.6,123,"Бензин, газобаллонное оборудование",4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104749379-462d2243/
Hyundai Solaris I Рестайлинг,340000,2014,334000,хэтчбек 5 дв.,жёлтый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103453167-f88b084e/
Hyundai Solaris II,1150000,2018,29000,седан,коричневый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104666599-59e193a1/
Hyundai Solaris I,320000,2013,270000,седан,серебристый,1.4,107,Бензин,2247,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104135963-f91867f3/
Hyundai Solaris I,570000,2012,190000,седан,серебристый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104841533-2f369374/
Hyundai Solaris II,690000,2017,260000,седан,чёрный,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,2,Оригинал,2.5,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102537907-e6ecef3e/
Hyundai Solaris II,959000,2018,16000,седан,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103617278-55757e81/
Hyundai Solaris II,750000,2017,65124,седан,серый,1.6,123,Бензин,3690,механическая,передний,Левый,Не требует ремонта,2,Оригинал,3.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104110743-66ac47d0/
Hyundai Solaris I Рестайлинг,750000,2015,115000,седан,оранжевый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,5.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104246723-2f54916c/
Hyundai Solaris II,950000,2019,100470,седан,белый,1.6,123,"Бензин, газобаллонное оборудование",4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104727196-7d3b7c9a/
Hyundai Solaris II,740000,2018,185000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104212388-85f16d6b/
Hyundai Solaris II,980000,2018,50000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103838524-ddac61bb/
Hyundai Solaris II,730000,2017,170000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103471752-ad9eb6dc/
Hyundai Solaris II,845000,2018,53920,седан,белый,1.6,123,Бензин,3592,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103624729-6896626a/
Hyundai Solaris II,825000,2017,94000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104689192-d56b3a92/
Hyundai Solaris I Рестайлинг,690000,2015,84259,седан,оранжевый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1100592782-dfc12553/
Hyundai Solaris I Рестайлинг,600000,2016,68600,седан,серебристый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,1,Оригинал,5.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104105753-f4010676/
Hyundai Solaris II,949500,2017,50000,седан,синий,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103879388-4b13d89e/
Hyundai Solaris II,1000000,2019,115000,седан,белый,1.6,123,"Бензин, газобаллонное оборудование",4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104728919-e93fc2ee/
Hyundai Solaris II,800000,2017,177000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104747703-81311576/
Hyundai Solaris I Рестайлинг,600000,2016,207000,хэтчбек 5 дв.,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104792758-585bb6a2/
Hyundai Solaris I,385000,2012,109200,седан,белый,1.4,107,Бензин,2140,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104694590-1160b0c2/
Hyundai Solaris I Рестайлинг,450000,2016,235000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104138059-10e51f56/
Hyundai Solaris II,890000,2018,45000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104810243-7669df01/
Hyundai Solaris I,600000,2013,146888,седан,синий,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104834318-291b9807/
Hyundai Solaris I Рестайлинг,690000,2014,95000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,10.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103023354-59fe428e/
Hyundai Solaris I,295000,2012,180000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104659466-44323614/
Hyundai Solaris I Рестайлинг,445000,2016,196000,седан,чёрный,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103506399-c93134cf/
